filename,artist,style,genre,artist_label,Image Path,Feature File01,Feature File02,Feature File1,Feature File2,Feature File3
97187.jpg,Rudolf von Alt,Romanticism,cityscape,39,/scratch/bbmr/syang7/art/Multitask100k/images/97187.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/97187.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/97187.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/97187.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/97187.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/97187.pt
31199.jpg,Rudolf von Alt,Romanticism,genre painting,39,/scratch/bbmr/syang7/art/Multitask100k/images/31199.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/31199.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/31199.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/31199.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/31199.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/31199.pt
54079.jpg,Vladimir Borovikovsky,Rococo,portrait,45,/scratch/bbmr/syang7/art/Multitask100k/images/54079.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/45/54079.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/45/54079.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/45/54079.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/45/54079.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/45/54079.pt
50355.jpg,Rudolf von Alt,Romanticism,panorama,39,/scratch/bbmr/syang7/art/Multitask100k/images/50355.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/50355.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/50355.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/50355.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/50355.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/50355.pt
73658.jpg,Rudolf von Alt,Romanticism,landscape,39,/scratch/bbmr/syang7/art/Multitask100k/images/73658.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/73658.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/73658.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/73658.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/73658.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/73658.pt
17940.jpg,Rudolf von Alt,Romanticism,landscape,39,/scratch/bbmr/syang7/art/Multitask100k/images/17940.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/17940.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/17940.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/17940.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/17940.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/17940.pt
27245.jpg,Konstantin Vasilyev,Symbolism,history painting,29,/scratch/bbmr/syang7/art/Multitask100k/images/27245.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/29/27245.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/29/27245.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/29/27245.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/29/27245.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/29/27245.pt
73615.jpg,Rudolf von Alt,Romanticism,landscape,39,/scratch/bbmr/syang7/art/Multitask100k/images/73615.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/73615.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/73615.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/73615.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/73615.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/73615.pt
102960.jpg,Felicien Rops,Symbolism,caricature,11,/scratch/bbmr/syang7/art/Multitask100k/images/102960.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/11/102960.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/11/102960.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/11/102960.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/11/102960.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/11/102960.pt
78091.jpg,Louise Elisabeth Vigee Le Brun,Rococo,portrait,31,/scratch/bbmr/syang7/art/Multitask100k/images/78091.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/31/78091.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/31/78091.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/31/78091.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/31/78091.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/31/78091.pt
99369.jpg,Konstantin Vasilyev,Symbolism,mythological painting,29,/scratch/bbmr/syang7/art/Multitask100k/images/99369.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/29/99369.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/29/99369.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/29/99369.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/29/99369.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/29/99369.pt
84515.jpg,Rudolf von Alt,Romanticism,landscape,39,/scratch/bbmr/syang7/art/Multitask100k/images/84515.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/84515.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/84515.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/84515.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/84515.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/84515.pt
27205.jpg,Rudolf von Alt,Romanticism,landscape,39,/scratch/bbmr/syang7/art/Multitask100k/images/27205.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/27205.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/27205.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/27205.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/27205.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/27205.pt
83517.jpg,Jean-Michel Basquiat,Neo-Expressionism,figurative,26,/scratch/bbmr/syang7/art/Multitask100k/images/83517.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/26/83517.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/26/83517.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/26/83517.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/26/83517.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/26/83517.pt
73187.jpg,Konstantin Vasilyev,Symbolism,mythological painting,29,/scratch/bbmr/syang7/art/Multitask100k/images/73187.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/29/73187.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/29/73187.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/29/73187.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/29/73187.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/29/73187.pt
71698.jpg,Louise Elisabeth Vigee Le Brun,Rococo,portrait,31,/scratch/bbmr/syang7/art/Multitask100k/images/71698.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/31/71698.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/31/71698.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/31/71698.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/31/71698.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/31/71698.pt
99285.jpg,Rudolf von Alt,Romanticism,landscape,39,/scratch/bbmr/syang7/art/Multitask100k/images/99285.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/99285.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/99285.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/99285.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/99285.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/99285.pt
50272.jpg,Rudolf von Alt,Romanticism,genre painting,39,/scratch/bbmr/syang7/art/Multitask100k/images/50272.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/50272.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/50272.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/50272.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/50272.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/50272.pt
44287.jpg,Rudolf von Alt,Romanticism,cityscape,39,/scratch/bbmr/syang7/art/Multitask100k/images/44287.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/44287.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/44287.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/44287.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/44287.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/44287.pt
59006.jpg,Konstantin Vasilyev,Symbolism,battle painting,29,/scratch/bbmr/syang7/art/Multitask100k/images/59006.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/29/59006.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/29/59006.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/29/59006.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/29/59006.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/29/59006.pt
72038.jpg,Konstantin Vasilyev,Symbolism,mythological painting,29,/scratch/bbmr/syang7/art/Multitask100k/images/72038.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/29/72038.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/29/72038.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/29/72038.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/29/72038.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/29/72038.pt
93955.jpg,Konstantin Vasilyev,Symbolism,portrait,29,/scratch/bbmr/syang7/art/Multitask100k/images/93955.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/29/93955.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/29/93955.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/29/93955.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/29/93955.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/29/93955.pt
22248.jpg,Vladimir Borovikovsky,Rococo,portrait,45,/scratch/bbmr/syang7/art/Multitask100k/images/22248.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/45/22248.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/45/22248.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/45/22248.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/45/22248.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/45/22248.pt
39893.jpg,Rudolf von Alt,Romanticism,cityscape,39,/scratch/bbmr/syang7/art/Multitask100k/images/39893.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/39893.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/39893.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/39893.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/39893.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/39893.pt
44013.jpg,Felicien Rops,Symbolism,caricature,11,/scratch/bbmr/syang7/art/Multitask100k/images/44013.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/11/44013.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/11/44013.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/11/44013.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/11/44013.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/11/44013.pt
82151.jpg,Jean-Michel Basquiat,Neo-Expressionism,figurative,26,/scratch/bbmr/syang7/art/Multitask100k/images/82151.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/26/82151.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/26/82151.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/26/82151.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/26/82151.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/26/82151.pt
5645.jpg,Jean-Michel Basquiat,Neo-Expressionism,abstract,26,/scratch/bbmr/syang7/art/Multitask100k/images/5645.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/26/5645.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/26/5645.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/26/5645.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/26/5645.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/26/5645.pt
97158.jpg,Rudolf von Alt,Romanticism,landscape,39,/scratch/bbmr/syang7/art/Multitask100k/images/97158.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/97158.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/97158.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/97158.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/97158.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/97158.pt
16621.jpg,Rudolf von Alt,Romanticism,interior,39,/scratch/bbmr/syang7/art/Multitask100k/images/16621.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/16621.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/16621.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/16621.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/16621.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/16621.pt
46637.jpg,Rudolf von Alt,Romanticism,landscape,39,/scratch/bbmr/syang7/art/Multitask100k/images/46637.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/46637.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/46637.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/46637.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/46637.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/46637.pt
81654.jpg,Jean-Michel Basquiat,Neo-Expressionism,figurative,26,/scratch/bbmr/syang7/art/Multitask100k/images/81654.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/26/81654.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/26/81654.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/26/81654.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/26/81654.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/26/81654.pt
77838.jpg,Rudolf von Alt,Romanticism,landscape,39,/scratch/bbmr/syang7/art/Multitask100k/images/77838.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/77838.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/77838.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/77838.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/77838.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/77838.pt
95763.jpg,Francesco Hayez,Romanticism,religious painting,14,/scratch/bbmr/syang7/art/Multitask100k/images/95763.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/14/95763.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/14/95763.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/14/95763.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/14/95763.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/14/95763.pt
872.jpg,Konstantin Vasilyev,Symbolism,self-portrait,29,/scratch/bbmr/syang7/art/Multitask100k/images/872.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/29/872.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/29/872.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/29/872.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/29/872.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/29/872.pt
18649.jpg,Henri Rousseau,Naïve Art (Primitivism),cityscape,19,/scratch/bbmr/syang7/art/Multitask100k/images/18649.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/19/18649.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/19/18649.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/19/18649.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/19/18649.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/19/18649.pt
49287.jpg,Rudolf von Alt,Romanticism,interior,39,/scratch/bbmr/syang7/art/Multitask100k/images/49287.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/49287.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/49287.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/49287.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/49287.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/49287.pt
20129.jpg,Konstantin Vasilyev,Symbolism,portrait,29,/scratch/bbmr/syang7/art/Multitask100k/images/20129.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/29/20129.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/29/20129.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/29/20129.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/29/20129.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/29/20129.pt
55437.jpg,Gerrit Dou,Baroque,self-portrait,17,/scratch/bbmr/syang7/art/Multitask100k/images/55437.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/17/55437.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/17/55437.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/17/55437.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/17/55437.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/17/55437.pt
95691.jpg,Konstantin Vasilyev,Symbolism,mythological painting,29,/scratch/bbmr/syang7/art/Multitask100k/images/95691.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/29/95691.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/29/95691.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/29/95691.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/29/95691.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/29/95691.pt
14201.jpg,Jean-Michel Basquiat,Neo-Expressionism,abstract,26,/scratch/bbmr/syang7/art/Multitask100k/images/14201.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/26/14201.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/26/14201.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/26/14201.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/26/14201.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/26/14201.pt
84765.jpg,Jean-Michel Basquiat,Neo-Expressionism,figurative,26,/scratch/bbmr/syang7/art/Multitask100k/images/84765.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/26/84765.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/26/84765.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/26/84765.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/26/84765.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/26/84765.pt
46919.jpg,Henri Rousseau,Naïve Art (Primitivism),cityscape,19,/scratch/bbmr/syang7/art/Multitask100k/images/46919.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/19/46919.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/19/46919.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/19/46919.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/19/46919.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/19/46919.pt
28178.jpg,Claude Lorrain,Classicism,mythological painting,7,/scratch/bbmr/syang7/art/Multitask100k/images/28178.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/7/28178.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/7/28178.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/7/28178.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/7/28178.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/7/28178.pt
56518.jpg,Rudolf von Alt,Romanticism,cityscape,39,/scratch/bbmr/syang7/art/Multitask100k/images/56518.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/39/56518.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/39/56518.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/39/56518.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/39/56518.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/39/56518.pt
102688.jpg,Jacopo Pontormo,Mannerism (Late Renaissance),portrait,24,/scratch/bbmr/syang7/art/Multitask100k/images/102688.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/24/102688.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/24/102688.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/24/102688.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/24/102688.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/24/102688.pt
40474.jpg,Nicolas Poussin,Classicism,religious painting,35,/scratch/bbmr/syang7/art/Multitask100k/images/40474.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/35/40474.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/35/40474.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/35/40474.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/35/40474.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/35/40474.pt
11762.jpg,Claude Lorrain,Rococo,pastorale,7,/scratch/bbmr/syang7/art/Multitask100k/images/11762.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/7/11762.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/7/11762.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/7/11762.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/7/11762.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/7/11762.pt
99220.jpg,Jean-Michel Basquiat,Neo-Expressionism,figurative,26,/scratch/bbmr/syang7/art/Multitask100k/images/99220.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/26/99220.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/26/99220.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/26/99220.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/26/99220.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/26/99220.pt
